source_record_id,order_item_id,order_id,product_id,quantity,unit_price,discount_amount,tax_amount,line_total_amount,created_at,updated_at
SRC_ORDER_ITEM_B002_000024491,OI0000396321,O000128773,P000486,2,221.88,0.00,88.75,532.51,2026-09-02 12:11:01,2026-09-02 12:11:01
SRC_ORDER_ITEM_B002_000024492,OI0000396322,O000128773,P000043,3,246.76,0.00,148.06,888.34,2026-09-02 12:11:01,2026-09-02 12:11:01
SRC_ORDER_ITEM_B002_000024493,OI0000396323,O000128773,P000019,1,103.18,0.00,20.64,123.82,2026-09-02 12:11:01,2026-09-02 12:11:01
SRC_ORDER_ITEM_B002_000024494,OI0000396324,O000128773,P000373,1,727.36,0.00,145.47,872.83,2026-09-02 12:11:01,2026-09-02 12:11:01
SRC_ORDER_ITEM_B002_000024495,OI0000396325,O000128773,P000079,2,857.77,0.00,343.11,2058.65,2026-09-02 12:11:01,2026-09-02 12:11:01
SRC_ORDER_ITEM_B002_000024496,OI0000396326,O000128774,P000173,1,384.03,19.20,72.97,437.80,2026-09-01 21:16:33,2026-09-01 21:16:33
SRC_ORDER_ITEM_B002_000024497,OI0000396327,O000128774,P000108,1,421.27,0.00,84.25,505.52,2026-09-01 21:16:33,2026-09-01 21:16:33
SRC_ORDER_ITEM_B002_000024498,OI0000396328,O000128774,P000541,2,943.05,282.92,320.64,1923.82,2026-09-01 21:16:33,2026-09-01 21:16:33
SRC_ORDER_ITEM_B002_000024499,OI0000396329,O000128774,P000177,3,613.65,92.05,349.78,2098.68,2026-09-01 21:16:33,2026-09-01 21:16:33
SRC_ORDER_ITEM_B002_000024500,OI0000396330,O000128775,P000501,1,116.91,0.00,23.38,140.29,2026-09-02 04:10:41,2026-09-02 04:10:41
SRC_ORDER_ITEM_B002_000024501,OI0000396331,O000128775,P000235,2,452.38,0.00,180.95,1085.71,2026-09-02 04:10:41,2026-09-02 04:10:41
SRC_ORDER_ITEM_B002_000024502,OI0000396332,O000128775,P000113,2,203.34,0.00,81.34,488.02,2026-09-02 04:10:41,2026-09-02 04:10:41
SRC_ORDER_ITEM_B002_000024503,OI0000396333,O000128776,P000335,2,648.76,129.75,233.55,1401.32,2026-09-02 00:08:29,2026-09-02 00:08:29
SRC_ORDER_ITEM_B002_000024504,OI0000396334,O000128776,P000042,1,480.81,0.00,96.16,576.97,2026-09-02 00:08:29,2026-09-02 00:08:29
SRC_ORDER_ITEM_B002_000024505,OI0000396335,O000128776,P000166,2,419.81,0.00,167.92,1007.54,2026-09-02 00:08:29,2026-09-02 00:08:29
SRC_ORDER_ITEM_B002_000024506,OI0000396336,O000128777,P000133,4,556.07,0.00,444.86,2669.14,2026-09-03 19:05:26,2026-09-03 19:05:26
SRC_ORDER_ITEM_B002_000024507,OI0000396337,O000128778,P000523,1,584.32,116.86,93.49,560.95,2026-09-03 06:49:36,2026-09-03 06:49:36
SRC_ORDER_ITEM_B002_000024508,OI0000396338,O000128778,P000242,1,347.67,0.00,69.53,417.20,2026-09-03 06:49:36,2026-09-03 06:49:36
SRC_ORDER_ITEM_B002_000024509,OI0000396339,O000128779,P000480,1,448.60,0.00,89.72,538.32,2026-09-02 05:14:18,2026-09-02 05:14:18
SRC_ORDER_ITEM_B002_000024510,OI0000396340,O000128779,P000336,1,178.28,0.00,35.66,213.94,2026-09-02 05:14:18,2026-09-02 05:14:18
SRC_ORDER_ITEM_B002_000024511,OI0000396341,O000128779,P000152,2,167.35,0.00,66.94,401.64,2026-09-02 05:14:18,2026-09-02 05:14:18
SRC_ORDER_ITEM_B002_000024512,OI0000396342,O000128779,P000046,1,386.38,19.32,73.41,440.47,2026-09-02 05:14:18,2026-09-02 05:14:18
SRC_ORDER_ITEM_B002_000024513,OI0000396343,O000128779,P000524,4,638.56,510.85,408.68,2452.07,2026-09-02 05:14:18,2026-09-02 05:14:18
SRC_ORDER_ITEM_B002_000024514,OI0000396344,O000128780,P000521,2,163.84,32.77,58.98,353.89,2026-09-01 07:53:32,2026-09-01 07:53:32
SRC_ORDER_ITEM_B002_000024515,OI0000396345,O000128780,P000292,1,47.56,7.13,8.09,48.52,2026-09-01 07:53:32,2026-09-01 07:53:32
SRC_ORDER_ITEM_B002_000024516,OI0000396346,O000128780,P000268,2,567.79,0.00,227.12,1362.70,2026-09-01 07:53:32,2026-09-01 07:53:32
SRC_ORDER_ITEM_B002_000024517,OI0000396347,O000128780,P000222,1,629.25,94.39,106.97,641.83,2026-09-01 07:53:32,2026-09-01 07:53:32
SRC_ORDER_ITEM_B002_000024518,OI0000396348,O000128780,P000505,1,822.50,0.00,164.50,987.00,2026-09-01 07:53:32,2026-09-01 07:53:32
SRC_ORDER_ITEM_B002_000024519,OI0000396349,O000128781,P000449,1,151.09,0.00,30.22,181.31,2026-09-02 05:29:17,2026-09-02 05:29:17
SRC_ORDER_ITEM_B002_000024520,OI0000396350,O000128781,P000136,1,290.37,0.00,58.07,348.44,2026-09-02 05:29:17,2026-09-02 05:29:17
SRC_ORDER_ITEM_B002_000024521,OI0000396351,O000128782,P000239,2,777.86,0.00,311.14,1866.86,2026-09-02 12:01:25,2026-09-02 12:01:25
SRC_ORDER_ITEM_B002_000024522,OI0000396352,O000128782,P000320,1,270.63,54.13,43.30,259.80,2026-09-02 12:01:25,2026-09-02 12:01:25
SRC_ORDER_ITEM_B002_000024523,OI0000396353,O000128782,P000467,1,954.97,95.50,171.89,1031.36,2026-09-02 12:01:25,2026-09-02 12:01:25
SRC_ORDER_ITEM_B002_000024524,OI0000396354,O000128782,P000061,1,517.43,0.00,103.49,620.92,2026-09-02 12:01:25,2026-09-02 12:01:25
SRC_ORDER_ITEM_B002_000024525,OI0000396355,O000128782,P000322,3,16.32,9.79,7.83,47.00,2026-09-02 12:01:25,2026-09-02 12:01:25
SRC_ORDER_ITEM_B002_000024526,OI0000396356,O000128783,P000469,1,406.72,0.00,81.34,488.06,2026-09-03 23:21:32,2026-09-03 23:21:32
SRC_ORDER_ITEM_B002_000024527,OI0000396357,O000128783,P000241,2,10.30,0.00,4.12,24.72,2026-09-03 23:21:32,2026-09-03 23:21:32
SRC_ORDER_ITEM_B002_000024528,OI0000396358,O000128784,P000090,1,504.33,0.00,100.87,605.20,2026-09-02 06:11:36,2026-09-02 06:11:36
SRC_ORDER_ITEM_B002_000024529,OI0000396359,O000128784,P000260,1,840.88,0.00,168.18,1009.06,2026-09-02 06:11:36,2026-09-02 06:11:36
SRC_ORDER_ITEM_B002_000024530,OI0000396360,O000128784,P000403,2,763.31,152.66,274.79,1648.75,2026-09-02 06:11:36,2026-09-02 06:11:36
SRC_ORDER_ITEM_B002_000024531,OI0000396361,O000128785,P000500,3,50.98,0.00,30.59,183.53,2026-09-01 08:32:00,2026-09-01 08:32:00
SRC_ORDER_ITEM_B002_000024532,OI0000396362,O000128785,P000471,1,708.48,141.70,113.36,680.14,2026-09-01 08:32:00,2026-09-01 08:32:00
SRC_ORDER_ITEM_B002_000024533,OI0000396363,O000128786,P000505,4,822.50,329.00,592.20,3553.20,2026-09-02 08:47:58,2026-09-02 08:47:58
SRC_ORDER_ITEM_B002_000024534,OI0000396364,O000128786,P000035,1,842.45,0.00,168.49,1010.94,2026-09-02 08:47:58,2026-09-02 08:47:58
SRC_ORDER_ITEM_B002_000024535,OI0000396365,O000128786,P000052,1,864.91,0.00,172.98,1037.89,2026-09-02 08:47:58,2026-09-02 08:47:58
SRC_ORDER_ITEM_B002_000024536,OI0000396366,O000128787,P000383,1,167.46,0.00,33.49,200.95,2026-09-03 13:23:10,2026-09-03 13:23:10
SRC_ORDER_ITEM_B002_000024537,OI0000396367,O000128787,P000049,2,850.95,255.28,289.32,1735.94,2026-09-03 13:23:10,2026-09-03 13:23:10
SRC_ORDER_ITEM_B002_000024538,OI0000396368,O000128788,P000507,2,567.94,227.18,181.74,1090.44,2026-09-01 10:38:23,2026-09-01 10:38:23
SRC_ORDER_ITEM_B002_000024539,OI0000396369,O000128788,P000548,1,466.25,93.25,74.60,447.60,2026-09-01 10:38:23,2026-09-01 10:38:23
SRC_ORDER_ITEM_B002_000024540,OI0000396370,O000128789,P000114,2,591.83,0.00,236.73,1420.39,2026-09-02 08:13:07,2026-09-02 08:13:07
SRC_ORDER_ITEM_B002_000024541,OI0000396371,O000128789,P000044,3,83.49,12.52,47.59,285.54,2026-09-02 08:13:07,2026-09-02 08:13:07
SRC_ORDER_ITEM_B002_000024542,OI0000396372,O000128790,P000523,2,584.32,0.00,233.73,1402.37,2026-09-03 12:32:57,2026-09-03 12:32:57
SRC_ORDER_ITEM_B002_000024543,OI0000396373,O000128790,P000467,1,954.97,143.25,162.34,974.06,2026-09-03 12:32:57,2026-09-03 12:32:57
SRC_ORDER_ITEM_B002_000024544,OI0000396374,O000128791,P000092,1,915.66,137.35,155.66,933.97,2026-09-02 13:59:35,2026-09-02 13:59:35
SRC_ORDER_ITEM_B002_000024545,OI0000396375,O000128792,P000025,3,739.47,0.00,443.68,2662.09,2026-09-02 07:48:23,2026-09-02 07:48:23
SRC_ORDER_ITEM_B002_000024546,OI0000396376,O000128792,P000541,1,943.05,0.00,188.61,1131.66,2026-09-02 07:48:23,2026-09-02 07:48:23
SRC_ORDER_ITEM_B002_000024547,OI0000396377,O000128792,P000197,1,46.73,0.00,9.35,56.08,2026-09-02 07:48:23,2026-09-02 07:48:23
SRC_ORDER_ITEM_B002_000024548,OI0000396378,O000128793,P000203,1,731.03,36.55,138.90,833.38,2026-09-01 18:05:25,2026-09-01 18:05:25
SRC_ORDER_ITEM_B002_000024549,OI0000396379,O000128793,P000461,3,591.24,88.69,337.01,2022.04,2026-09-01 18:05:25,2026-09-01 18:05:25
SRC_ORDER_ITEM_B002_000024550,OI0000396380,O000128793,P000009,2,732.21,0.00,292.88,1757.30,2026-09-01 18:05:25,2026-09-01 18:05:25
SRC_ORDER_ITEM_B002_000024551,OI0000396381,O000128793,P000197,3,46.73,0.00,28.04,168.23,2026-09-01 18:05:25,2026-09-01 18:05:25
SRC_ORDER_ITEM_B002_000024552,OI0000396382,O000128793,P000255,1,687.00,68.70,123.66,741.96,2026-09-01 18:05:25,2026-09-01 18:05:25
SRC_ORDER_ITEM_B002_000024553,OI0000396383,O000128794,P000332,3,262.85,118.28,134.05,804.32,2026-09-02 14:33:35,2026-09-02 14:33:35
SRC_ORDER_ITEM_B002_000024554,OI0000396384,O000128794,P000278,1,108.93,0.00,21.79,130.72,2026-09-02 14:33:35,2026-09-02 14:33:35
SRC_ORDER_ITEM_B002_000024555,OI0000396385,O000128794,P000359,2,179.43,0.00,71.77,430.63,2026-09-02 14:33:35,2026-09-02 14:33:35
SRC_ORDER_ITEM_B002_000024556,OI0000396386,O000128794,P000340,1,920.65,92.06,165.72,994.31,2026-09-02 14:33:35,2026-09-02 14:33:35
SRC_ORDER_ITEM_B002_000024557,OI0000396387,O000128794,P000100,4,152.35,0.00,121.88,731.28,2026-09-02 14:33:35,2026-09-02 14:33:35
SRC_ORDER_ITEM_B002_000024558,OI0000396388,O000128795,P000028,2,412.74,0.00,165.10,990.58,2026-09-03 21:57:13,2026-09-03 21:57:13
SRC_ORDER_ITEM_B002_000024559,OI0000396389,O000128795,P000379,2,851.38,85.14,323.52,1941.14,2026-09-03 21:57:13,2026-09-03 21:57:13
SRC_ORDER_ITEM_B002_000024560,OI0000396390,O000128795,P000257,1,254.88,0.00,50.98,305.86,2026-09-03 21:57:13,2026-09-03 21:57:13
SRC_ORDER_ITEM_B002_000024561,OI0000396391,O000128796,P000348,1,17.69,1.77,3.18,19.10,2026-09-03 09:28:57,2026-09-03 09:28:57
SRC_ORDER_ITEM_B002_000024562,OI0000396392,O000128796,P000412,1,591.64,0.00,118.33,709.97,2026-09-03 09:28:57,2026-09-03 09:28:57
SRC_ORDER_ITEM_B002_000024563,OI0000396393,O000128797,P000292,2,47.56,0.00,19.02,114.14,2026-09-02 08:06:58,2026-09-02 08:06:58
SRC_ORDER_ITEM_B002_000024564,OI0000396394,O000128797,P000101,3,980.10,147.02,558.66,3351.94,2026-09-02 08:06:58,2026-09-02 08:06:58
SRC_ORDER_ITEM_B002_000024565,OI0000396395,O000128797,P000356,1,153.71,7.69,29.20,175.22,2026-09-02 08:06:58,2026-09-02 08:06:58
SRC_ORDER_ITEM_B002_000024566,OI0000396396,O000128798,P000167,2,360.98,72.20,129.95,779.71,2026-09-02 19:13:21,2026-09-02 19:13:21
SRC_ORDER_ITEM_B002_000024567,OI0000396397,O000128798,P000303,1,563.05,0.00,112.61,675.66,2026-09-02 19:13:21,2026-09-02 19:13:21
SRC_ORDER_ITEM_B002_000024568,OI0000396398,O000128799,P000198,1,956.30,0.00,191.26,1147.56,2026-09-01 06:47:41,2026-09-01 06:47:41
SRC_ORDER_ITEM_B002_000024569,OI0000396399,O000128799,P000184,1,141.96,0.00,28.39,170.35,2026-09-01 06:47:41,2026-09-01 06:47:41
SRC_ORDER_ITEM_B002_000024570,OI0000396400,O000128799,P000417,2,891.60,0.00,356.64,2139.84,2026-09-01 06:47:41,2026-09-01 06:47:41
SRC_ORDER_ITEM_B002_000024571,OI0000396401,O000128799,P000542,1,480.77,0.00,96.15,576.92,2026-09-01 06:47:41,2026-09-01 06:47:41
SRC_ORDER_ITEM_B002_000024572,OI0000396402,O000128799,P000476,1,391.21,19.56,74.33,445.98,2026-09-01 06:47:41,2026-09-01 06:47:41
SRC_ORDER_ITEM_B002_000024573,OI0000396403,O000128799,P000091,2,548.78,0.00,219.51,1317.07,2026-09-01 06:47:41,2026-09-01 06:47:41
SRC_ORDER_ITEM_B002_000024574,OI0000396404,O000128800,P000304,2,486.49,0.00,194.60,1167.58,2026-09-03 14:16:30,2026-09-03 14:16:30
SRC_ORDER_ITEM_B002_000024575,OI0000396405,O000128800,P000316,2,350.93,0.00,140.37,842.23,2026-09-03 14:16:30,2026-09-03 14:16:30
SRC_ORDER_ITEM_B002_000024576,OI0000396406,O000128800,P000303,2,563.05,112.61,202.70,1216.19,2026-09-03 14:16:30,2026-09-03 14:16:30
SRC_ORDER_ITEM_B002_000024577,OI0000396407,O000128801,P000491,2,911.50,0.00,364.60,2187.60,2026-09-02 01:27:44,2026-09-02 01:27:44
SRC_ORDER_ITEM_B002_000024578,OI0000396408,O000128801,P000283,1,966.19,48.31,183.58,1101.46,2026-09-02 01:27:44,2026-09-02 01:27:44
SRC_ORDER_ITEM_B002_000024579,OI0000396409,O000128802,P000023,1,154.66,7.73,29.39,176.32,2026-09-02 17:09:53,2026-09-02 17:09:53
SRC_ORDER_ITEM_B002_000024580,OI0000396410,O000128803,P000298,1,79.17,0.00,15.83,95.00,2026-09-02 01:14:53,2026-09-02 01:14:53
SRC_ORDER_ITEM_B002_000024581,OI0000396411,O000128803,P000449,1,151.09,7.55,28.71,172.25,2026-09-02 01:14:53,2026-09-02 01:14:53
SRC_ORDER_ITEM_B002_000024582,OI0000396412,O000128803,P000009,1,732.21,0.00,146.44,878.65,2026-09-02 01:14:53,2026-09-02 01:14:53
SRC_ORDER_ITEM_B002_000024583,OI0000396413,O000128803,P000378,1,808.21,80.82,145.48,872.87,2026-09-02 01:14:53,2026-09-02 01:14:53
SRC_ORDER_ITEM_B002_000024584,OI0000396414,O000128803,P000228,4,735.82,441.49,500.36,3002.15,2026-09-02 01:14:53,2026-09-02 01:14:53
SRC_ORDER_ITEM_B002_000024585,OI0000396415,O000128803,P000308,1,58.68,11.74,9.39,56.33,2026-09-02 01:14:53,2026-09-02 01:14:53
SRC_ORDER_ITEM_B002_000024586,OI0000396416,O000128804,P000471,2,708.48,283.39,226.71,1360.28,2026-09-02 22:49:20,2026-09-02 22:49:20
SRC_ORDER_ITEM_B002_000024587,OI0000396417,O000128804,P000291,1,591.50,0.00,118.30,709.80,2026-09-02 22:49:20,2026-09-02 22:49:20
SRC_ORDER_ITEM_B002_000024588,OI0000396418,O000128805,P000351,1,679.22,0.00,135.84,815.06,2026-09-03 10:46:38,2026-09-03 10:46:38
SRC_ORDER_ITEM_B002_000024589,OI0000396419,O000128805,P000068,2,509.04,0.00,203.62,1221.70,2026-09-03 10:46:38,2026-09-03 10:46:38
SRC_ORDER_ITEM_B002_000024590,OI0000396420,O000128805,P000345,2,960.60,0.00,384.24,2305.44,2026-09-03 10:46:38,2026-09-03 10:46:38
SRC_ORDER_ITEM_B002_000024591,OI0000396421,O000128806,P000466,2,313.47,0.00,125.39,752.33,2026-09-01 11:19:01,2026-09-01 11:19:01
SRC_ORDER_ITEM_B002_000024592,OI0000396422,O000128807,P000062,1,650.23,0.00,130.05,780.28,2026-09-03 21:50:16,2026-09-03 21:50:16
SRC_ORDER_ITEM_B002_000024593,OI0000396423,O000128808,P000506,3,64.16,19.25,34.65,207.88,2026-09-02 11:32:36,2026-09-02 11:32:36
SRC_ORDER_ITEM_B002_000024594,OI0000396424,O000128809,P000117,1,626.53,0.00,125.31,751.84,2026-09-02 17:12:15,2026-09-02 17:12:15
SRC_ORDER_ITEM_B002_000024595,OI0000396425,O000128809,P000043,1,246.76,0.00,49.35,296.11,2026-09-02 17:12:15,2026-09-02 17:12:15
SRC_ORDER_ITEM_B002_000024596,OI0000396426,O000128809,P000022,1,965.79,0.00,193.16,1158.95,2026-09-02 17:12:15,2026-09-02 17:12:15
SRC_ORDER_ITEM_B002_000024597,OI0000396427,O000128809,P000170,1,37.15,3.72,6.69,40.12,2026-09-02 17:12:15,2026-09-02 17:12:15
SRC_ORDER_ITEM_B002_000024598,OI0000396428,O000128809,P000090,2,504.33,0.00,201.73,1210.39,2026-09-02 17:12:15,2026-09-02 17:12:15
SRC_ORDER_ITEM_B002_000024599,OI0000396429,O000128809,P000025,3,739.47,221.84,399.31,2395.88,2026-09-02 17:12:15,2026-09-02 17:12:15
SRC_ORDER_ITEM_B002_000024600,OI0000396430,O000128810,P000476,4,391.21,0.00,312.97,1877.81,2026-09-02 14:20:07,2026-09-02 14:20:07
SRC_ORDER_ITEM_B002_000024601,OI0000396431,O000128810,P000503,1,539.63,0.00,107.93,647.56,2026-09-02 14:20:07,2026-09-02 14:20:07
SRC_ORDER_ITEM_B002_000024602,OI0000396432,O000128810,P000161,2,546.20,218.48,174.78,1048.70,2026-09-02 14:20:07,2026-09-02 14:20:07
SRC_ORDER_ITEM_B002_000024603,OI0000396433,O000128810,P000352,1,467.04,0.00,93.41,560.45,2026-09-02 14:20:07,2026-09-02 14:20:07
SRC_ORDER_ITEM_B002_000024604,OI0000396434,O000128810,P000409,3,90.56,0.00,54.34,326.02,2026-09-02 14:20:07,2026-09-02 14:20:07
SRC_ORDER_ITEM_B002_000024605,OI0000396435,O000128811,P000088,1,436.59,65.49,74.22,445.32,2026-09-03 16:32:07,2026-09-03 16:32:07
SRC_ORDER_ITEM_B002_000024606,OI0000396436,O000128811,P000152,1,167.35,0.00,33.47,200.82,2026-09-03 16:32:07,2026-09-03 16:32:07
SRC_ORDER_ITEM_B002_000024607,OI0000396437,O000128811,P000227,1,9.85,0.00,1.97,11.82,2026-09-03 16:32:07,2026-09-03 16:32:07
SRC_ORDER_ITEM_B002_000024608,OI0000396438,O000128811,P000051,1,357.55,53.63,60.78,364.70,2026-09-03 16:32:07,2026-09-03 16:32:07
SRC_ORDER_ITEM_B002_000024609,OI0000396439,O000128811,P000205,1,212.28,0.00,42.46,254.74,2026-09-03 16:32:07,2026-09-03 16:32:07
SRC_ORDER_ITEM_B002_000024610,OI0000396440,O000128811,P000372,1,877.54,43.88,166.73,1000.39,2026-09-03 16:32:07,2026-09-03 16:32:07
SRC_ORDER_ITEM_B002_000024611,OI0000396441,O000128812,P000486,2,221.88,0.00,88.75,532.51,2026-09-01 15:59:23,2026-09-01 15:59:23
SRC_ORDER_ITEM_B002_000024612,OI0000396442,O000128812,P000241,1,10.30,0.00,2.06,12.36,2026-09-01 15:59:23,2026-09-01 15:59:23
SRC_ORDER_ITEM_B002_000024613,OI0000396443,O000128812,P000455,1,275.45,27.54,49.58,297.49,2026-09-01 15:59:23,2026-09-01 15:59:23
SRC_ORDER_ITEM_B002_000024614,OI0000396444,O000128812,P000268,1,567.79,113.56,90.85,545.08,2026-09-01 15:59:23,2026-09-01 15:59:23
SRC_ORDER_ITEM_B002_000024615,OI0000396445,O000128813,P000228,2,735.82,0.00,294.33,1765.97,2026-09-01 15:17:29,2026-09-01 15:17:29
SRC_ORDER_ITEM_B002_000024616,OI0000396446,O000128813,P000389,2,103.43,0.00,41.37,248.23,2026-09-01 15:17:29,2026-09-01 15:17:29
SRC_ORDER_ITEM_B002_000024617,OI0000396447,O000128814,P000546,2,241.17,0.00,96.47,578.81,2026-09-03 15:10:06,2026-09-03 15:10:06
SRC_ORDER_ITEM_B002_000024618,OI0000396448,O000128814,P000432,3,899.68,269.90,485.83,2914.97,2026-09-03 15:10:06,2026-09-03 15:10:06
SRC_ORDER_ITEM_B002_000024619,OI0000396449,O000128814,P000163,2,471.19,0.00,188.48,1130.86,2026-09-03 15:10:06,2026-09-03 15:10:06
SRC_ORDER_ITEM_B002_000024620,OI0000396450,O000128814,P000396,2,334.12,0.00,133.65,801.89,2026-09-03 15:10:06,2026-09-03 15:10:06
SRC_ORDER_ITEM_B002_000024621,OI0000396451,O000128815,P000472,1,741.80,0.00,148.36,890.16,2026-09-02 15:57:01,2026-09-02 15:57:01
SRC_ORDER_ITEM_B002_000024622,OI0000396452,O000128815,P000023,1,154.66,7.73,29.39,176.32,2026-09-02 15:57:01,2026-09-02 15:57:01
SRC_ORDER_ITEM_B002_000024623,OI0000396453,O000128815,P000327,2,334.51,0.00,133.80,802.82,2026-09-02 15:57:01,2026-09-02 15:57:01
SRC_ORDER_ITEM_B002_000024624,OI0000396454,O000128815,P000241,1,10.30,0.00,2.06,12.36,2026-09-02 15:57:01,2026-09-02 15:57:01
SRC_ORDER_ITEM_B002_000024625,OI0000396455,O000128816,P000539,1,796.82,0.00,159.36,956.18,2026-09-02 20:45:32,2026-09-02 20:45:32
SRC_ORDER_ITEM_B002_000024626,OI0000396456,O000128816,P000178,1,221.29,0.00,44.26,265.55,2026-09-02 20:45:32,2026-09-02 20:45:32
SRC_ORDER_ITEM_B002_000024627,OI0000396457,O000128816,P000354,3,888.25,399.71,453.01,2718.05,2026-09-02 20:45:32,2026-09-02 20:45:32
SRC_ORDER_ITEM_B002_000024628,OI0000396458,O000128817,P000102,1,722.63,36.13,137.30,823.80,2026-09-03 15:09:13,2026-09-03 15:09:13
SRC_ORDER_ITEM_B002_000024629,OI0000396459,O000128818,P000201,2,455.19,0.00,182.08,1092.46,2026-09-01 15:16:19,2026-09-01 15:16:19
SRC_ORDER_ITEM_B002_000024630,OI0000396460,O000128818,P000132,2,458.89,0.00,183.56,1101.34,2026-09-01 15:16:19,2026-09-01 15:16:19
SRC_ORDER_ITEM_B002_000024631,OI0000396461,O000128818,P000498,3,759.67,113.95,433.01,2598.07,2026-09-01 15:16:19,2026-09-01 15:16:19
SRC_ORDER_ITEM_B002_000024632,OI0000396462,O000128818,P000214,1,794.44,79.44,143.00,858.00,2026-09-01 15:16:19,2026-09-01 15:16:19
SRC_ORDER_ITEM_B002_000024633,OI0000396463,O000128818,P000119,2,215.13,0.00,86.05,516.31,2026-09-01 15:16:19,2026-09-01 15:16:19
SRC_ORDER_ITEM_B002_000024634,OI0000396464,O000128818,P000014,2,832.99,0.00,333.20,1999.18,2026-09-01 15:16:19,2026-09-01 15:16:19
SRC_ORDER_ITEM_B002_000024635,OI0000396465,O000128819,P000067,1,988.44,98.84,177.92,1067.52,2026-09-01 07:32:08,2026-09-01 07:32:08
SRC_ORDER_ITEM_B002_000024636,OI0000396466,O000128819,P000423,1,631.43,63.14,113.66,681.95,2026-09-01 07:32:08,2026-09-01 07:32:08
SRC_ORDER_ITEM_B002_000024637,OI0000396467,O000128819,P000315,1,767.07,115.06,130.40,782.41,2026-09-01 07:32:08,2026-09-01 07:32:08
SRC_ORDER_ITEM_B002_000024638,OI0000396468,O000128819,P000450,1,1029.19,102.92,185.25,1111.52,2026-09-01 07:32:08,2026-09-01 07:32:08
SRC_ORDER_ITEM_B002_000024639,OI0000396469,O000128819,P000175,1,886.96,0.00,177.39,1064.35,2026-09-01 07:32:08,2026-09-01 07:32:08
SRC_ORDER_ITEM_B002_000024640,OI0000396470,O000128820,P000526,1,520.08,0.00,104.02,624.10,2026-09-02 15:48:13,2026-09-02 15:48:13
SRC_ORDER_ITEM_B002_000024641,OI0000396471,O000128820,P000458,1,761.83,76.18,137.13,822.78,2026-09-02 15:48:13,2026-09-02 15:48:13
SRC_ORDER_ITEM_B002_000024642,OI0000396472,O000128820,P000257,1,254.88,12.74,48.43,290.57,2026-09-02 15:48:13,2026-09-02 15:48:13
SRC_ORDER_ITEM_B002_000024643,OI0000396473,O000128821,P000101,1,980.10,49.00,186.22,1117.32,2026-09-03 19:02:29,2026-09-03 19:02:29
SRC_ORDER_ITEM_B002_000024644,OI0000396474,O000128821,P000172,3,859.63,128.94,489.99,2939.94,2026-09-03 19:02:29,2026-09-03 19:02:29
SRC_ORDER_ITEM_B002_000024645,OI0000396475,O000128821,P000449,3,151.09,0.00,90.65,543.92,2026-09-03 19:02:29,2026-09-03 19:02:29
SRC_ORDER_ITEM_B002_000024646,OI0000396476,O000128821,P000338,1,888.44,88.84,159.92,959.52,2026-09-03 19:02:29,2026-09-03 19:02:29
SRC_ORDER_ITEM_B002_000024647,OI0000396477,O000128821,P000547,1,142.25,0.00,28.45,170.70,2026-09-03 19:02:29,2026-09-03 19:02:29
SRC_ORDER_ITEM_B002_000024648,OI0000396478,O000128822,P000259,1,85.91,4.30,16.32,97.93,2026-09-03 06:27:13,2026-09-03 06:27:13
SRC_ORDER_ITEM_B002_000024649,OI0000396479,O000128822,P000455,1,275.45,0.00,55.09,330.54,2026-09-03 06:27:13,2026-09-03 06:27:13
SRC_ORDER_ITEM_B002_000024650,OI0000396480,O000128823,P000547,2,142.25,42.68,48.36,290.18,2026-09-03 17:58:06,2026-09-03 17:58:06
SRC_ORDER_ITEM_B002_000024651,OI0000396481,O000128823,P000507,1,567.94,0.00,113.59,681.53,2026-09-03 17:58:06,2026-09-03 17:58:06
SRC_ORDER_ITEM_B002_000024652,OI0000396482,O000128823,P000215,2,87.99,0.00,35.20,211.18,2026-09-03 17:58:06,2026-09-03 17:58:06
SRC_ORDER_ITEM_B002_000024653,OI0000396483,O000128823,P000486,2,221.88,0.00,88.75,532.51,2026-09-03 17:58:06,2026-09-03 17:58:06
SRC_ORDER_ITEM_B002_000024654,OI0000396484,O000128824,P000329,1,681.40,102.21,115.84,695.03,2026-09-03 18:45:10,2026-09-03 18:45:10
SRC_ORDER_ITEM_B002_000024655,OI0000396485,O000128824,P000368,1,521.61,0.00,104.32,625.93,2026-09-03 18:45:10,2026-09-03 18:45:10
SRC_ORDER_ITEM_B002_000024656,OI0000396486,O000128824,P000111,2,59.40,5.94,22.57,135.43,2026-09-03 18:45:10,2026-09-03 18:45:10
SRC_ORDER_ITEM_B002_000024657,OI0000396487,O000128824,P000294,2,367.80,110.34,125.05,750.31,2026-09-03 18:45:10,2026-09-03 18:45:10
SRC_ORDER_ITEM_B002_000024658,OI0000396488,O000128825,P000152,2,167.35,50.20,56.90,341.40,2026-09-03 03:49:38,2026-09-03 03:49:38
SRC_ORDER_ITEM_B002_000024659,OI0000396489,O000128825,P000315,1,767.07,153.41,122.73,736.39,2026-09-03 03:49:38,2026-09-03 03:49:38
SRC_ORDER_ITEM_B002_000024660,OI0000396490,O000128826,P000507,1,567.94,0.00,113.59,681.53,2026-09-03 13:06:31,2026-09-03 13:06:31
SRC_ORDER_ITEM_B002_000024661,OI0000396491,O000128826,P000294,1,367.80,18.39,69.88,419.29,2026-09-03 13:06:31,2026-09-03 13:06:31
