inventory_snapshot_id,store_id,product_id,available_qty,avg_daily_sales,days_of_supply,lead_time_days,edge_case_code,description
INV00011536,S024,P00036,0,0.1667,0.0,29,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011537,S024,P00037,0,0.1667,0.0,10,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011539,S024,P00039,0,0.0333,0.0,29,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011540,S024,P00040,2,0.2,10.0,23,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011542,S024,P00042,1,0.1333,7.5,16,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011543,S024,P00043,0,0.1,0.0,20,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011544,S024,P00044,4,0.1667,24.0,29,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011546,S024,P00046,1,0.2667,3.75,19,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011548,S024,P00048,1,0.1333,7.5,14,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011549,S024,P00049,1,0.1,10.0,12,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011550,S024,P00050,0,0.0333,0.0,5,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011551,S024,P00051,1,0.1667,6.0,14,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011553,S024,P00053,2,0.1667,12.0,23,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011554,S024,P00054,1,0.0667,14.99,24,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011555,S024,P00055,0,0.0333,0.0,25,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011556,S024,P00056,1,0.1333,7.5,14,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011557,S024,P00057,1,0.1333,7.5,19,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011559,S024,P00059,1,0.1,10.0,25,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011560,S024,P00060,0,0.1333,0.0,19,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011563,S024,P00063,4,0.2667,15.0,22,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011564,S024,P00064,1,0.1333,7.5,14,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011568,S024,P00068,0,0.0333,0.0,12,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011570,S024,P00070,0,0.1,0.0,25,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011571,S024,P00071,2,0.1667,12.0,20,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011572,S024,P00072,1,0.0667,14.99,21,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011573,S024,P00073,0,0.0667,0.0,25,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011574,S024,P00074,3,0.1333,22.51,24,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011575,S024,P00075,1,0.0667,14.99,18,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011577,S024,P00077,0,0.0333,0.0,14,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011578,S024,P00078,2,0.1,20.0,29,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011579,S024,P00079,0,0.2,0.0,7,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011581,S024,P00081,0,0.0667,0.0,26,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011583,S024,P00083,1,0.1333,7.5,20,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011584,S024,P00084,3,0.2667,11.25,20,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011586,S024,P00086,1,0.1,10.0,17,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011588,S024,P00088,0,0.0667,0.0,28,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011589,S024,P00089,0,0.0667,0.0,22,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011595,S024,P00095,0,0.0667,0.0,14,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011597,S024,P00097,0,0.0667,0.0,16,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011598,S024,P00098,2,0.1667,12.0,25,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011599,S024,P00099,1,0.1,10.0,24,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011601,S024,P00101,2,0.3667,5.45,24,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011602,S024,P00102,0,0.1,0.0,29,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011603,S024,P00103,1,0.0667,14.99,21,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011604,S024,P00104,0,0.0667,0.0,4,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011606,S024,P00106,3,0.1667,18.0,22,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011608,S024,P00108,0,0.1,0.0,2,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011613,S024,P00113,3,0.2,15.0,20,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011614,S024,P00114,3,0.3,10.0,25,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011615,S024,P00115,0,0.0333,0.0,23,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011621,S024,P00121,2,0.2,10.0,23,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011622,S024,P00122,0,0.0667,0.0,5,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011624,S024,P00124,0,0.2333,0.0,23,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011625,S024,P00125,0,0.0667,0.0,2,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011627,S024,P00127,4,0.4,10.0,14,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011630,S024,P00130,0,0.0333,0.0,2,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011631,S024,P00131,1,0.1667,6.0,25,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011636,S024,P00136,1,0.0667,14.99,20,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011637,S024,P00137,0,0.0667,0.0,24,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011639,S024,P00139,0,0.2667,0.0,4,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011640,S024,P00140,1,0.1,10.0,23,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011647,S024,P00147,0,0.1,0.0,5,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011649,S024,P00149,1,0.1333,7.5,20,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011650,S024,P00150,0,0.0667,0.0,14,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011651,S024,P00151,1,0.0667,14.99,17,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011652,S024,P00152,2,0.1,20.0,25,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011655,S024,P00155,0,0.0333,0.0,21,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011657,S024,P00157,5,0.3667,13.64,21,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011658,S024,P00158,2,0.2333,8.57,14,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011661,S024,P00161,0,0.1667,0.0,3,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011662,S024,P00162,1,0.0667,14.99,29,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011663,S024,P00163,0,0.2,0.0,10,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011664,S024,P00164,0,0.1,0.0,24,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011665,S024,P00165,2,0.1667,12.0,14,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011666,S024,P00166,0,0.3667,0.0,24,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011667,S024,P00167,0,0.0667,0.0,11,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011669,S024,P00169,0,0.1,0.0,25,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011670,S024,P00170,0,0.0333,0.0,23,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011675,S024,P00175,0,0.0667,0.0,4,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011676,S024,P00176,1,0.1667,6.0,17,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011677,S024,P00177,1,0.1333,7.5,24,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011678,S024,P00178,0,0.0333,0.0,21,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011679,S024,P00179,1,0.1,10.0,11,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011680,S024,P00180,1,0.0667,14.99,26,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011681,S024,P00181,0,0.1333,0.0,11,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011682,S024,P00182,0,0.1,0.0,22,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011683,S024,P00183,2,0.2333,8.57,10,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011685,S024,P00185,0,0.0333,0.0,16,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011686,S024,P00186,5,0.3,16.67,17,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011688,S024,P00188,1,0.1333,7.5,25,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011689,S024,P00189,1,0.2333,4.29,29,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011691,S024,P00191,4,0.3,13.33,23,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011693,S024,P00193,4,0.3333,12.0,24,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011695,S024,P00195,0,0.0333,0.0,11,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011696,S024,P00196,0,0.1333,0.0,6,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011698,S024,P00198,0,0.0667,0.0,25,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011699,S024,P00199,0,0.1,0.0,20,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011703,S024,P00203,0,0.1333,0.0,21,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011705,S024,P00205,2,0.1667,12.0,22,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011706,S024,P00206,1,0.1667,6.0,12,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011707,S024,P00207,6,0.4333,13.85,14,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011708,S024,P00208,0,0.1333,0.0,21,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011711,S024,P00211,2,0.1333,15.0,29,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011712,S024,P00212,0,0.1667,0.0,12,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011714,S024,P00214,2,0.1667,12.0,26,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011716,S024,P00216,0,0.0667,0.0,19,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011718,S024,P00218,0,0.0333,0.0,17,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011720,S024,P00220,4,0.2333,17.15,25,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011721,S024,P00221,2,0.1,20.0,22,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011722,S024,P00222,1,0.3,3.33,24,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011723,S024,P00223,0,0.2333,0.0,22,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
