inventory_snapshot_id,snapshot_date,store_id,product_id,supplier_id,on_hand_qty,reserved_qty,available_qty,units_sold_30d,avg_daily_sales,lead_time_days,supplier_reliability,days_of_supply
INV00013150,2025-12-31,S027,P00150,SUP0008,1,1,0,4,0.1333,14,0.883,0.0
INV00013151,2025-12-31,S027,P00151,SUP0004,12,9,3,9,0.3,17,0.948,10.0
INV00013152,2025-12-31,S027,P00152,SUP0023,12,1,11,9,0.3,25,0.938,36.67
INV00013153,2025-12-31,S027,P00153,SUP0005,9,9,0,7,0.2333,4,0.858,0.0
INV00013154,2025-12-31,S027,P00154,SUP0001,5,1,4,5,0.1667,18,0.967,24.0
INV00013155,2025-12-31,S027,P00155,SUP0031,3,3,0,5,0.1667,21,0.958,0.0
INV00013156,2025-12-31,S027,P00156,SUP0040,13,5,8,9,0.3,11,0.951,26.67
INV00013157,2025-12-31,S027,P00157,SUP0031,6,3,3,5,0.1667,21,0.958,18.0
INV00013158,2025-12-31,S027,P00158,SUP0008,5,3,2,9,0.3,14,0.883,6.67
INV00013159,2025-12-31,S027,P00159,SUP0006,7,2,5,8,0.2667,12,0.852,18.75
INV00013160,2025-12-31,S027,P00160,SUP0019,2,2,0,4,0.1333,26,0.868,0.0
INV00013161,2025-12-31,S027,P00161,SUP0028,3,2,1,4,0.1333,3,0.981,7.5
INV00013162,2025-12-31,S027,P00162,SUP0016,1,0,1,1,0.0333,29,0.922,30.03
INV00013163,2025-12-31,S027,P00163,SUP0039,9,6,3,11,0.3667,10,0.858,8.18
INV00013164,2025-12-31,S027,P00164,SUP0025,7,6,1,11,0.3667,24,0.983,2.73
INV00013165,2025-12-31,S027,P00165,SUP0002,3,0,3,3,0.1,14,0.955,30.0
INV00013166,2025-12-31,S027,P00166,SUP0021,14,7,7,12,0.4,24,0.903,17.5
INV00013167,2025-12-31,S027,P00167,SUP0030,1,0,1,1,0.0333,11,0.96,30.03
INV00013168,2025-12-31,S027,P00168,SUP0004,7,0,7,12,0.4,17,0.948,17.5
INV00013169,2025-12-31,S027,P00169,SUP0048,6,5,1,7,0.2333,25,0.813,4.29
INV00013170,2025-12-31,S027,P00170,SUP0047,4,0,4,3,0.1,23,0.949,40.0
INV00013171,2025-12-31,S027,P00171,SUP0034,9,9,0,10,0.3333,6,0.907,0.0
INV00013172,2025-12-31,S027,P00172,SUP0010,2,0,2,3,0.1,30,0.95,20.0
INV00013173,2025-12-31,S027,P00173,SUP0005,1,1,0,4,0.1333,4,0.858,0.0
INV00013174,2025-12-31,S027,P00174,SUP0015,1,1,0,2,0.0667,5,0.991,0.0
INV00013175,2025-12-31,S027,P00175,SUP0026,2,0,2,2,0.0667,4,0.845,29.99
INV00013176,2025-12-31,S027,P00176,SUP0018,4,0,4,3,0.1,17,0.888,40.0
INV00013177,2025-12-31,S027,P00177,SUP0025,5,2,3,10,0.3333,24,0.983,9.0
INV00013178,2025-12-31,S027,P00178,SUP0038,2,2,0,3,0.1,21,0.846,0.0
INV00013179,2025-12-31,S027,P00179,SUP0030,8,6,2,9,0.3,11,0.96,6.67
INV00013180,2025-12-31,S027,P00180,SUP0019,6,2,4,10,0.3333,26,0.868,12.0
INV00013181,2025-12-31,S027,P00181,SUP0040,1,0,1,1,0.0333,11,0.951,30.03
INV00013182,2025-12-31,S027,P00182,SUP0041,4,4,0,4,0.1333,22,0.875,0.0
INV00013183,2025-12-31,S027,P00183,SUP0033,2,0,2,2,0.0667,10,0.948,29.99
INV00013184,2025-12-31,S027,P00184,SUP0048,2,1,1,2,0.0667,25,0.813,14.99
INV00013185,2025-12-31,S027,P00185,SUP0049,10,1,9,7,0.2333,16,0.829,38.58
INV00013186,2025-12-31,S027,P00186,SUP0004,16,6,10,12,0.4,17,0.948,25.0
INV00013187,2025-12-31,S027,P00187,SUP0003,2,2,0,3,0.1,14,0.947,0.0
INV00013188,2025-12-31,S027,P00188,SUP0023,3,0,3,2,0.0667,25,0.938,44.98
INV00013189,2025-12-31,S027,P00189,SUP0044,4,2,2,4,0.1333,29,0.972,15.0
INV00013190,2025-12-31,S027,P00190,SUP0044,13,0,13,16,0.5333,29,0.972,24.38
INV00013191,2025-12-31,S027,P00191,SUP0020,6,3,3,6,0.2,23,0.878,15.0
INV00013192,2025-12-31,S027,P00192,SUP0046,1,0,1,1,0.0333,5,0.844,30.03
INV00013193,2025-12-31,S027,P00193,SUP0021,9,3,6,7,0.2333,24,0.903,25.72
INV00013194,2025-12-31,S027,P00194,SUP0018,5,3,2,6,0.2,17,0.888,10.0
INV00013195,2025-12-31,S027,P00195,SUP0030,12,5,7,10,0.3333,11,0.96,21.0
INV00013196,2025-12-31,S027,P00196,SUP0034,5,4,1,5,0.1667,6,0.907,6.0
INV00013197,2025-12-31,S027,P00197,SUP0032,7,4,3,5,0.1667,2,0.899,18.0
INV00013198,2025-12-31,S027,P00198,SUP0042,2,1,1,3,0.1,25,0.975,10.0
INV00013199,2025-12-31,S027,P00199,SUP0035,5,5,0,5,0.1667,20,0.951,0.0
INV00013200,2025-12-31,S027,P00200,SUP0034,1,1,0,3,0.1,6,0.907,0.0
INV00013201,2025-12-31,S027,P00201,SUP0005,2,2,0,2,0.0667,4,0.858,0.0
INV00013202,2025-12-31,S027,P00202,SUP0029,2,0,2,3,0.1,6,0.9,20.0
INV00013203,2025-12-31,S027,P00203,SUP0038,2,1,1,5,0.1667,21,0.846,6.0
INV00013204,2025-12-31,S027,P00204,SUP0034,4,1,3,3,0.1,6,0.907,30.0
INV00013205,2025-12-31,S027,P00205,SUP0041,3,2,1,4,0.1333,22,0.875,7.5
INV00013206,2025-12-31,S027,P00206,SUP0006,10,7,3,8,0.2667,12,0.852,11.25
INV00013207,2025-12-31,S027,P00207,SUP0008,2,0,2,3,0.1,14,0.883,20.0
INV00013208,2025-12-31,S027,P00208,SUP0038,1,0,1,1,0.0333,21,0.846,30.03
INV00013209,2025-12-31,S027,P00209,SUP0045,9,1,8,10,0.3333,7,0.847,24.0
INV00013210,2025-12-31,S027,P00210,SUP0017,3,2,1,5,0.1667,4,0.858,6.0
INV00013211,2025-12-31,S027,P00211,SUP0016,1,0,1,1,0.0333,29,0.922,30.03
INV00013212,2025-12-31,S027,P00212,SUP0006,5,4,1,8,0.2667,12,0.852,3.75
INV00013213,2025-12-31,S027,P00213,SUP0020,4,1,3,9,0.3,23,0.878,10.0
INV00013214,2025-12-31,S027,P00214,SUP0019,6,0,6,6,0.2,26,0.868,30.0
INV00013215,2025-12-31,S027,P00215,SUP0043,3,2,1,3,0.1,2,0.829,10.0
INV00013216,2025-12-31,S027,P00216,SUP0009,4,2,2,4,0.1333,19,0.914,15.0
INV00013217,2025-12-31,S027,P00217,SUP0034,9,5,4,6,0.2,6,0.907,20.0
INV00013218,2025-12-31,S027,P00218,SUP0004,1,1,0,2,0.0667,17,0.948,0.0
INV00013219,2025-12-31,S027,P00219,SUP0046,3,0,3,3,0.1,5,0.844,30.0
INV00013220,2025-12-31,S027,P00220,SUP0048,1,0,1,2,0.0667,25,0.813,14.99
INV00013221,2025-12-31,S027,P00221,SUP0027,1,0,1,3,0.1,22,0.917,10.0
INV00013222,2025-12-31,S027,P00222,SUP0011,10,4,6,8,0.2667,24,0.81,22.5
INV00013223,2025-12-31,S027,P00223,SUP0027,4,0,4,4,0.1333,22,0.917,30.01
INV00013224,2025-12-31,S027,P00224,SUP0040,4,0,4,6,0.2,11,0.951,20.0
INV00013225,2025-12-31,S027,P00225,SUP0020,2,1,1,3,0.1,23,0.878,10.0
INV00013226,2025-12-31,S027,P00226,SUP0019,7,3,4,5,0.1667,26,0.868,24.0
INV00013227,2025-12-31,S027,P00227,SUP0020,2,1,1,4,0.1333,23,0.878,7.5
INV00013228,2025-12-31,S027,P00228,SUP0033,3,2,1,4,0.1333,10,0.948,7.5
INV00013229,2025-12-31,S027,P00229,SUP0011,6,3,3,4,0.1333,24,0.81,22.51
INV00013230,2025-12-31,S027,P00230,SUP0011,6,0,6,4,0.1333,24,0.81,45.01
INV00013231,2025-12-31,S027,P00231,SUP0013,12,6,6,9,0.3,22,0.804,20.0
INV00013232,2025-12-31,S027,P00232,SUP0040,2,2,0,2,0.0667,11,0.951,0.0
INV00013233,2025-12-31,S027,P00233,SUP0017,2,0,2,2,0.0667,4,0.858,29.99
INV00013234,2025-12-31,S027,P00234,SUP0049,7,7,0,6,0.2,16,0.829,0.0
INV00013235,2025-12-31,S027,P00235,SUP0010,1,1,0,2,0.0667,30,0.95,0.0
INV00013236,2025-12-31,S027,P00236,SUP0039,2,1,1,3,0.1,10,0.858,10.0
INV00013237,2025-12-31,S027,P00237,SUP0015,3,1,2,4,0.1333,5,0.991,15.0
INV00013238,2025-12-31,S027,P00238,SUP0042,1,1,0,1,0.0333,25,0.975,0.0
INV00013239,2025-12-31,S027,P00239,SUP0014,20,4,16,15,0.5,6,0.872,32.0
INV00013240,2025-12-31,S027,P00240,SUP0002,10,8,2,8,0.2667,14,0.955,7.5
INV00013241,2025-12-31,S027,P00241,SUP0002,5,0,5,5,0.1667,14,0.955,29.99
INV00013242,2025-12-31,S027,P00242,SUP0041,7,0,7,5,0.1667,22,0.875,41.99
INV00013243,2025-12-31,S027,P00243,SUP0002,4,2,2,3,0.1,14,0.955,20.0
INV00013244,2025-12-31,S027,P00244,SUP0037,9,6,3,11,0.3667,28,0.809,8.18
INV00013245,2025-12-31,S027,P00245,SUP0001,7,7,0,5,0.1667,18,0.967,0.0
INV00013246,2025-12-31,S027,P00246,SUP0039,27,9,18,0,0.0,10,0.858,
INV00013247,2025-12-31,S027,P00247,SUP0046,6,1,5,4,0.1333,5,0.844,37.51
INV00013248,2025-12-31,S027,P00248,SUP0016,2,2,0,5,0.1667,29,0.922,0.0
INV00013249,2025-12-31,S027,P00249,SUP0040,6,5,1,6,0.2,11,0.951,5.0
INV00013250,2025-12-31,S027,P00250,SUP0022,2,1,1,2,0.0667,16,0.819,14.99
INV00013251,2025-12-31,S027,P00251,SUP0039,2,2,0,3,0.1,10,0.858,0.0
INV00013252,2025-12-31,S027,P00252,SUP0033,2,2,0,2,0.0667,10,0.948,0.0
INV00013253,2025-12-31,S027,P00253,SUP0013,4,3,1,6,0.2,22,0.804,5.0
INV00013254,2025-12-31,S027,P00254,SUP0018,3,2,1,5,0.1667,17,0.888,6.0
INV00013255,2025-12-31,S027,P00255,SUP0017,4,4,0,5,0.1667,4,0.858,0.0
INV00013256,2025-12-31,S027,P00256,SUP0012,12,6,6,9,0.3,28,0.926,20.0
INV00013257,2025-12-31,S027,P00257,SUP0022,9,6,3,9,0.3,16,0.819,10.0
INV00013258,2025-12-31,S027,P00258,SUP0044,12,3,9,9,0.3,29,0.972,30.0
INV00013259,2025-12-31,S027,P00259,SUP0025,9,2,7,9,0.3,24,0.983,23.33
INV00013260,2025-12-31,S027,P00260,SUP0045,3,0,3,3,0.1,7,0.847,30.0
INV00013261,2025-12-31,S027,P00261,SUP0012,4,4,0,3,0.1,28,0.926,0.0
INV00013262,2025-12-31,S027,P00262,SUP0030,3,1,2,4,0.1333,11,0.96,15.0
INV00013263,2025-12-31,S027,P00263,SUP0016,5,5,0,5,0.1667,29,0.922,0.0
INV00013264,2025-12-31,S027,P00264,SUP0050,9,5,4,8,0.2667,18,0.945,15.0
INV00013265,2025-12-31,S027,P00265,SUP0014,1,1,0,3,0.1,6,0.872,0.0
INV00013266,2025-12-31,S027,P00266,SUP0009,3,2,1,3,0.1,19,0.914,10.0
INV00013267,2025-12-31,S027,P00267,SUP0006,1,0,1,1,0.0333,12,0.852,30.03
INV00013268,2025-12-31,S027,P00268,SUP0049,7,2,5,7,0.2333,16,0.829,21.43
INV00013269,2025-12-31,S027,P00269,SUP0011,3,2,1,3,0.1,24,0.81,10.0
INV00013270,2025-12-31,S027,P00270,SUP0024,6,4,2,0,0.0,23,0.912,
INV00013271,2025-12-31,S027,P00271,SUP0041,5,2,3,6,0.2,22,0.875,15.0
INV00013272,2025-12-31,S027,P00272,SUP0006,7,2,5,8,0.2667,12,0.852,18.75
INV00013273,2025-12-31,S027,P00273,SUP0021,1,1,0,1,0.0333,24,0.903,0.0
INV00013274,2025-12-31,S027,P00274,SUP0013,5,4,1,7,0.2333,22,0.804,4.29
INV00013275,2025-12-31,S027,P00275,SUP0049,2,0,2,2,0.0667,16,0.829,29.99
INV00013276,2025-12-31,S027,P00276,SUP0014,2,0,2,4,0.1333,6,0.872,15.0
INV00013277,2025-12-31,S027,P00277,SUP0024,8,4,4,7,0.2333,23,0.912,17.15
INV00013278,2025-12-31,S027,P00278,SUP0050,2,1,1,2,0.0667,18,0.945,14.99
INV00013279,2025-12-31,S027,P00279,SUP0024,5,1,4,5,0.1667,23,0.912,24.0
INV00013280,2025-12-31,S027,P00280,SUP0038,2,1,1,4,0.1333,21,0.846,7.5
INV00013281,2025-12-31,S027,P00281,SUP0048,1,0,1,1,0.0333,25,0.813,30.03
INV00013282,2025-12-31,S027,P00282,SUP0041,8,7,1,8,0.2667,22,0.875,3.75
INV00013283,2025-12-31,S027,P00283,SUP0035,8,4,4,8,0.2667,20,0.951,15.0
INV00013284,2025-12-31,S027,P00284,SUP0001,1,1,0,2,0.0667,18,0.967,0.0
INV00013285,2025-12-31,S027,P00285,SUP0005,5,4,1,4,0.1333,4,0.858,7.5
INV00013286,2025-12-31,S027,P00286,SUP0002,7,3,4,7,0.2333,14,0.955,17.15
INV00013287,2025-12-31,S027,P00287,SUP0044,3,2,1,4,0.1333,29,0.972,7.5
INV00013288,2025-12-31,S027,P00288,SUP0049,6,2,4,6,0.2,16,0.829,20.0
INV00013289,2025-12-31,S027,P00289,SUP0032,5,4,1,9,0.3,2,0.899,3.33
INV00013290,2025-12-31,S027,P00290,SUP0036,2,2,0,2,0.0667,20,0.804,0.0
INV00013291,2025-12-31,S027,P00291,SUP0008,1,1,0,2,0.0667,14,0.883,0.0
INV00013292,2025-12-31,S027,P00292,SUP0008,1,0,1,1,0.0333,14,0.883,30.03
INV00013293,2025-12-31,S027,P00293,SUP0037,3,2,1,8,0.2667,28,0.809,3.75
INV00013294,2025-12-31,S027,P00294,SUP0020,16,5,11,14,0.4667,23,0.878,23.57
INV00013295,2025-12-31,S027,P00295,SUP0004,2,1,1,4,0.1333,17,0.948,7.5
INV00013296,2025-12-31,S027,P00296,SUP0024,3,3,0,4,0.1333,23,0.912,0.0
INV00013297,2025-12-31,S027,P00297,SUP0026,3,3,0,4,0.1333,4,0.845,0.0
INV00013298,2025-12-31,S027,P00298,SUP0035,1,0,1,1,0.0333,20,0.951,30.03
INV00013299,2025-12-31,S027,P00299,SUP0004,8,1,7,7,0.2333,17,0.948,30.0
INV00013300,2025-12-31,S027,P00300,SUP0042,7,1,6,9,0.3,25,0.975,20.0
INV00013301,2025-12-31,S027,P00301,SUP0045,8,8,0,8,0.2667,7,0.847,0.0
INV00013302,2025-12-31,S027,P00302,SUP0037,1,0,1,1,0.0333,28,0.809,30.03
INV00013303,2025-12-31,S027,P00303,SUP0006,10,6,4,9,0.3,12,0.852,13.33
INV00013304,2025-12-31,S027,P00304,SUP0031,4,0,4,6,0.2,21,0.958,20.0
INV00013305,2025-12-31,S027,P00305,SUP0018,13,9,4,9,0.3,17,0.888,13.33
INV00013306,2025-12-31,S027,P00306,SUP0013,6,2,4,7,0.2333,22,0.804,17.15
INV00013307,2025-12-31,S027,P00307,SUP0033,2,1,1,2,0.0667,10,0.948,14.99
INV00013308,2025-12-31,S027,P00308,SUP0011,6,2,4,0,0.0,24,0.81,
INV00013309,2025-12-31,S027,P00309,SUP0010,16,1,15,0,0.0,30,0.95,
INV00013310,2025-12-31,S027,P00310,SUP0044,6,5,1,6,0.2,29,0.972,5.0
INV00013311,2025-12-31,S027,P00311,SUP0041,9,5,4,9,0.3,22,0.875,13.33
INV00013312,2025-12-31,S027,P00312,SUP0031,6,1,5,5,0.1667,21,0.958,29.99
INV00013313,2025-12-31,S027,P00313,SUP0048,3,0,3,3,0.1,25,0.813,30.0
INV00013314,2025-12-31,S027,P00314,SUP0028,10,2,8,7,0.2333,3,0.981,34.29
INV00013315,2025-12-31,S027,P00315,SUP0036,14,2,12,13,0.4333,20,0.804,27.69
INV00013316,2025-12-31,S027,P00316,SUP0043,3,0,3,7,0.2333,2,0.829,12.86
INV00013317,2025-12-31,S027,P00317,SUP0042,5,0,5,7,0.2333,25,0.975,21.43
INV00013318,2025-12-31,S027,P00318,SUP0020,12,8,4,12,0.4,23,0.878,10.0
INV00013319,2025-12-31,S027,P00319,SUP0042,7,7,0,7,0.2333,25,0.975,0.0
INV00013320,2025-12-31,S027,P00320,SUP0003,8,2,6,6,0.2,14,0.947,30.0
INV00013321,2025-12-31,S027,P00321,SUP0016,5,0,5,4,0.1333,29,0.922,37.51
INV00013322,2025-12-31,S027,P00322,SUP0027,3,2,1,5,0.1667,22,0.917,6.0
INV00013323,2025-12-31,S027,P00323,SUP0018,5,2,3,9,0.3,17,0.888,10.0
INV00013324,2025-12-31,S027,P00324,SUP0033,5,2,3,9,0.3,10,0.948,10.0
INV00013325,2025-12-31,S027,P00325,SUP0018,3,1,2,2,0.0667,17,0.888,29.99
INV00013326,2025-12-31,S027,P00326,SUP0002,3,0,3,3,0.1,14,0.955,30.0
INV00013327,2025-12-31,S027,P00327,SUP0017,2,2,0,3,0.1,4,0.858,0.0
INV00013328,2025-12-31,S027,P00328,SUP0044,4,2,2,7,0.2333,29,0.972,8.57
INV00013329,2025-12-31,S027,P00329,SUP0040,1,1,0,2,0.0667,11,0.951,0.0
INV00013330,2025-12-31,S027,P00330,SUP0033,7,4,3,5,0.1667,10,0.948,18.0
INV00013331,2025-12-31,S027,P00331,SUP0019,6,4,2,8,0.2667,26,0.868,7.5
INV00013332,2025-12-31,S027,P00332,SUP0027,7,1,6,5,0.1667,22,0.917,35.99
INV00013333,2025-12-31,S027,P00333,SUP0022,3,2,1,8,0.2667,16,0.819,3.75
INV00013334,2025-12-31,S027,P00334,SUP0003,6,5,1,4,0.1333,14,0.947,7.5
INV00013335,2025-12-31,S027,P00335,SUP0010,6,4,2,10,0.3333,30,0.95,6.0
INV00013336,2025-12-31,S027,P00336,SUP0036,2,2,0,5,0.1667,20,0.804,0.0
INV00013337,2025-12-31,S027,P00337,SUP0011,4,3,1,5,0.1667,24,0.81,6.0
INV00013338,2025-12-31,S027,P00338,SUP0046,6,5,1,4,0.1333,5,0.844,7.5
INV00013339,2025-12-31,S027,P00339,SUP0025,8,6,2,8,0.2667,24,0.983,7.5
INV00013340,2025-12-31,S027,P00340,SUP0011,4,3,1,3,0.1,24,0.81,10.0
INV00013341,2025-12-31,S027,P00341,SUP0042,4,2,2,4,0.1333,25,0.975,15.0
INV00013342,2025-12-31,S027,P00342,SUP0038,3,0,3,3,0.1,21,0.846,30.0
INV00013343,2025-12-31,S027,P00343,SUP0012,4,1,3,5,0.1667,28,0.926,18.0
INV00013344,2025-12-31,S027,P00344,SUP0046,11,7,4,8,0.2667,5,0.844,15.0
INV00013345,2025-12-31,S027,P00345,SUP0010,3,0,3,3,0.1,30,0.95,30.0
INV00013346,2025-12-31,S027,P00346,SUP0009,3,1,2,4,0.1333,19,0.914,15.0
INV00013347,2025-12-31,S027,P00347,SUP0041,1,0,1,1,0.0333,22,0.875,30.03
INV00013348,2025-12-31,S027,P00348,SUP0034,6,3,3,8,0.2667,6,0.907,11.25
INV00013349,2025-12-31,S027,P00349,SUP0027,5,0,5,11,0.3667,22,0.917,13.64
INV00013350,2025-12-31,S027,P00350,SUP0046,4,1,3,6,0.2,5,0.844,15.0
INV00013351,2025-12-31,S027,P00351,SUP0016,2,0,2,5,0.1667,29,0.922,12.0
INV00013352,2025-12-31,S027,P00352,SUP0030,4,0,4,3,0.1,11,0.96,40.0
INV00013353,2025-12-31,S027,P00353,SUP0002,8,1,7,6,0.2,14,0.955,35.0
INV00013354,2025-12-31,S027,P00354,SUP0020,12,7,5,8,0.2667,23,0.878,18.75
INV00013355,2025-12-31,S027,P00355,SUP0028,7,3,4,5,0.1667,3,0.981,24.0
INV00013356,2025-12-31,S027,P00356,SUP0012,3,2,1,4,0.1333,28,0.926,7.5
INV00013357,2025-12-31,S027,P00357,SUP0027,1,0,1,1,0.0333,22,0.917,30.03
INV00013358,2025-12-31,S027,P00358,SUP0020,3,1,2,3,0.1,23,0.878,20.0
INV00013359,2025-12-31,S027,P00359,SUP0041,6,1,5,6,0.2,22,0.875,25.0
INV00013360,2025-12-31,S027,P00360,SUP0009,2,2,0,4,0.1333,19,0.914,0.0
INV00013361,2025-12-31,S027,P00361,SUP0044,5,4,1,5,0.1667,29,0.972,6.0
INV00013362,2025-12-31,S027,P00362,SUP0016,10,3,7,7,0.2333,29,0.922,30.0
INV00013363,2025-12-31,S027,P00363,SUP0040,2,2,0,3,0.1,11,0.951,0.0
INV00013364,2025-12-31,S027,P00364,SUP0015,3,0,3,5,0.1667,5,0.991,18.0
INV00013365,2025-12-31,S027,P00365,SUP0002,3,1,2,3,0.1,14,0.955,20.0
INV00013366,2025-12-31,S027,P00366,SUP0044,6,0,6,4,0.1333,29,0.972,45.01
INV00013367,2025-12-31,S027,P00367,SUP0024,6,0,6,4,0.1333,23,0.912,45.01
INV00013368,2025-12-31,S027,P00368,SUP0011,3,2,1,4,0.1333,24,0.81,7.5
INV00013369,2025-12-31,S027,P00369,SUP0049,7,7,0,5,0.1667,16,0.829,0.0
INV00013370,2025-12-31,S027,P00370,SUP0013,7,4,3,6,0.2,22,0.804,15.0
INV00013371,2025-12-31,S027,P00371,SUP0038,6,1,5,10,0.3333,21,0.846,15.0
INV00013372,2025-12-31,S027,P00372,SUP0021,2,2,0,4,0.1333,24,0.903,0.0
INV00013373,2025-12-31,S027,P00373,SUP0026,4,0,4,7,0.2333,4,0.845,17.15
INV00013374,2025-12-31,S027,P00374,SUP0017,5,1,4,6,0.2,4,0.858,20.0
INV00013375,2025-12-31,S027,P00375,SUP0032,3,3,0,7,0.2333,2,0.899,0.0
INV00013376,2025-12-31,S027,P00376,SUP0039,2,1,1,4,0.1333,10,0.858,7.5
INV00013377,2025-12-31,S027,P00377,SUP0040,6,4,2,8,0.2667,11,0.951,7.5
INV00013378,2025-12-31,S027,P00378,SUP0005,1,0,1,1,0.0333,4,0.858,30.03
INV00013379,2025-12-31,S027,P00379,SUP0026,3,2,1,2,0.0667,4,0.845,14.99
INV00013380,2025-12-31,S027,P00380,SUP0015,12,10,2,16,0.5333,5,0.991,3.75
INV00013381,2025-12-31,S027,P00381,SUP0037,8,8,0,7,0.2333,28,0.809,0.0
INV00013382,2025-12-31,S027,P00382,SUP0045,5,1,4,6,0.2,7,0.847,20.0
INV00013383,2025-12-31,S027,P00383,SUP0006,6,4,2,8,0.2667,12,0.852,7.5
INV00013384,2025-12-31,S027,P00384,SUP0025,6,1,5,5,0.1667,24,0.983,29.99
INV00013385,2025-12-31,S027,P00385,SUP0043,5,3,2,5,0.1667,2,0.829,12.0
INV00013386,2025-12-31,S027,P00386,SUP0027,2,2,0,2,0.0667,22,0.917,0.0
INV00013387,2025-12-31,S027,P00387,SUP0017,6,4,2,5,0.1667,4,0.858,12.0
INV00013388,2025-12-31,S027,P00388,SUP0029,1,1,0,3,0.1,6,0.9,0.0
INV00013389,2025-12-31,S027,P00389,SUP0040,3,0,3,9,0.3,11,0.951,10.0
INV00013390,2025-12-31,S027,P00390,SUP0030,5,1,4,9,0.3,11,0.96,13.33
INV00013391,2025-12-31,S027,P00391,SUP0049,1,0,1,1,0.0333,16,0.829,30.03
INV00013392,2025-12-31,S027,P00392,SUP0023,5,1,4,7,0.2333,25,0.938,17.15
INV00013393,2025-12-31,S027,P00393,SUP0014,4,3,1,6,0.2,6,0.872,5.0
INV00013394,2025-12-31,S027,P00394,SUP0018,1,1,0,1,0.0333,17,0.888,0.0
INV00013395,2025-12-31,S027,P00395,SUP0013,7,4,3,6,0.2,22,0.804,15.0
INV00013396,2025-12-31,S027,P00396,SUP0014,6,0,6,6,0.2,6,0.872,30.0
INV00013397,2025-12-31,S027,P00397,SUP0001,1,1,0,1,0.0333,18,0.967,0.0
INV00013398,2025-12-31,S027,P00398,SUP0010,7,3,4,5,0.1667,30,0.95,24.0
INV00013399,2025-12-31,S027,P00399,SUP0001,2,1,1,2,0.0667,18,0.967,14.99
INV00013400,2025-12-31,S027,P00400,SUP0002,7,3,4,5,0.1667,14,0.955,24.0
INV00013401,2025-12-31,S027,P00401,SUP0049,3,1,2,2,0.0667,16,0.829,29.99
INV00013402,2025-12-31,S027,P00402,SUP0019,4,2,2,6,0.2,26,0.868,10.0
INV00013403,2025-12-31,S027,P00403,SUP0048,6,2,4,8,0.2667,25,0.813,15.0
INV00013404,2025-12-31,S027,P00404,SUP0046,12,6,6,8,0.2667,5,0.844,22.5
INV00013405,2025-12-31,S027,P00405,SUP0041,7,4,3,7,0.2333,22,0.875,12.86
INV00013406,2025-12-31,S027,P00406,SUP0033,11,7,4,8,0.2667,10,0.948,15.0
INV00013407,2025-12-31,S027,P00407,SUP0031,1,1,0,1,0.0333,21,0.958,0.0
INV00013408,2025-12-31,S027,P00408,SUP0029,2,1,1,3,0.1,6,0.9,10.0
INV00013409,2025-12-31,S027,P00409,SUP0042,11,10,1,11,0.3667,25,0.975,2.73
INV00013410,2025-12-31,S027,P00410,SUP0023,15,0,15,14,0.4667,25,0.938,32.14
INV00013411,2025-12-31,S027,P00411,SUP0039,6,0,6,6,0.2,10,0.858,30.0
INV00013412,2025-12-31,S027,P00412,SUP0033,2,2,0,2,0.0667,10,0.948,0.0
INV00013413,2025-12-31,S027,P00413,SUP0025,4,3,1,3,0.1,24,0.983,10.0
INV00013414,2025-12-31,S027,P00414,SUP0003,4,4,0,8,0.2667,14,0.947,0.0
INV00013415,2025-12-31,S027,P00415,SUP0027,1,0,1,1,0.0333,22,0.917,30.03
INV00013416,2025-12-31,S027,P00416,SUP0018,13,8,5,10,0.3333,17,0.888,15.0
INV00013417,2025-12-31,S027,P00417,SUP0028,9,4,5,6,0.2,3,0.981,25.0
INV00013418,2025-12-31,S027,P00418,SUP0012,3,2,1,3,0.1,28,0.926,10.0
INV00013419,2025-12-31,S027,P00419,SUP0028,1,1,0,1,0.0333,3,0.981,0.0
INV00013420,2025-12-31,S027,P00420,SUP0045,2,0,2,3,0.1,7,0.847,20.0
INV00013421,2025-12-31,S027,P00421,SUP0026,3,3,0,5,0.1667,4,0.845,0.0
INV00013422,2025-12-31,S027,P00422,SUP0007,4,1,3,4,0.1333,23,0.822,22.51
INV00013423,2025-12-31,S027,P00423,SUP0011,4,3,1,4,0.1333,24,0.81,7.5
INV00013424,2025-12-31,S027,P00424,SUP0004,2,1,1,4,0.1333,17,0.948,7.5
INV00013425,2025-12-31,S027,P00425,SUP0014,1,1,0,1,0.0333,6,0.872,0.0
INV00013426,2025-12-31,S027,P00426,SUP0034,3,3,0,4,0.1333,6,0.907,0.0
INV00013427,2025-12-31,S027,P00427,SUP0038,6,2,4,7,0.2333,21,0.846,17.15
INV00013428,2025-12-31,S027,P00428,SUP0011,6,3,3,10,0.3333,24,0.81,9.0
INV00013429,2025-12-31,S027,P00429,SUP0009,7,4,3,6,0.2,19,0.914,15.0
INV00013430,2025-12-31,S027,P00430,SUP0041,9,7,2,7,0.2333,22,0.875,8.57
INV00013431,2025-12-31,S027,P00431,SUP0044,6,5,1,5,0.1667,29,0.972,6.0
INV00013432,2025-12-31,S027,P00432,SUP0017,5,4,1,9,0.3,4,0.858,3.33
INV00013433,2025-12-31,S027,P00433,SUP0003,4,3,1,4,0.1333,14,0.947,7.5
INV00013434,2025-12-31,S027,P00434,SUP0010,3,1,2,2,0.0667,30,0.95,29.99
INV00013435,2025-12-31,S027,P00435,SUP0005,4,2,2,5,0.1667,4,0.858,12.0
